Id,CAS,SMILES,Status,Experimental value,Predicted value,NumValenceElectrons,qed,TPSA,MolMR,BalabanJ,BertzCT,MolWt,MolLogP
5311,94-59-7,O1c2ccc(cc2(OC1))CC=C,Training,0,0,62,0.620127756,18.46,46.466,2.316737786,304.706931,162.188,2.1438
5312,94-62-2,O=C(C=CC=Cc1ccc2OCOc2(c1))N3CCCCC3,Training,0,0,110,0.632788302,38.77,81.17,1.559654715,571.3979945,285.343,2.9972
5313,94-70-2,O(c1ccccc1(N))CC,Training,0,1,54,0.629081495,35.25,42.0234,2.811180917,210.1674942,137.182,1.6675
5314,94740-40-6,O=NN(C(=O)C1N(C(=O)C)CCC1)CC(=O)O,Training,1,1,94,0.533193623,107.35,55.5528,2.760214715,356.5404885,243.219,-0.4081
5315,94-74-6,O=C(O)COc1ccc(cc1C)Cl,Training,0,0,70,0.813115818,46.53,49.3198,2.719441518,322.6358948,200.621,2.11182
5316,94-75-7,O=C(O)COc1ccc(cc1Cl)Cl,Training,0,0,70,0.851992744,46.53,49.5928,2.719441518,325.1652198,221.039,2.4568
5317,94764-55-3,O=[N+]([O-])c2ccc3c1ccccc1sc3(c2),Training,1,1,78,0.467863471,43.14,65.9854,2.409407788,702.3776756,229.26,3.9627
5318,947-72-8,c1ccc2c(c1)cc(c3ccccc23)Cl,Training,1,1,72,0.476239911,0,66.464,2.638447884,640.9571121,212.679,4.6464
5319,947-73-9,Nc2cc1ccccc1c3ccccc23,Training,1,1,72,0.428358532,26.02,65.8664,2.638447884,640.9571121,193.249,3.5752
5320,94-80-4,O=C(OCCCC)COc1ccc(cc1Cl)Cl,Training,0,0,94,0.586953855,35.53,67.824,2.366463998,380.0135325,277.147,3.7155
5321,94-81-5,O=C(O)CCCOc1ccc(cc1C)Cl,Training,0,0,82,0.788662991,46.53,58.5538,2.404692996,349.6863125,228.675,2.89202
5322,94-82-6,O=C(O)CCCOc1ccc(cc1Cl)Cl,Training,0,0,82,0.814530769,46.53,58.8268,2.404692996,352.5207794,249.093,3.237
5323,94840-66-1,O=C(O)C(N)CSC(F)(F)C(F)F,Training,0,0,78,0.679353505,63.32,39.0202,3.945055223,189.3731997,221.175,0.9894
5324,94887-71-5,O=S(=O)(O)Oc1cc(cc(c1(N))Cl)Cc2cc(O)c(N)c(c2)Cl,Training,0,1,124,0.364186283,135.87,88.3762,2.409523564,847.9039799,379.221,2.6358
5325,95050-14-9,O=[N+]([O-])c6cccc5c1cc4cccc3ccc2ccc(c1c2c34)c56,Training,1,1,116,0.207287758,43.14,101.2304,1.945486551,1367.609291,321.335,6.1396
5326,95-06-7,C=C(CSC(N(CC)CC)=S)Cl,Training,1,1,70,0.674825041,3.24,62.97,3.766284485,166.4407955,223.794,3.0988
5327,95-14-7,n1nc2ccccc2([nH]1),Training,1,0,44,0.560736215,41.57,33.8887,2.95465979,282.2807587,119.127,0.9579
5328,95152-79-7,O=[N+]([O-])c1ccc(cc1)c3nc2n(cc(C)s2)c3[N+](=O)[O-],Training,1,1,106,0.545642424,103.58,76.5508,2.189790739,865.3951259,304.287,3.18762
5329,95-16-9,n1csc2ccccc12,Training,0,0,44,0.539773573,12.89,39.62,2.95465979,282.8939368,135.191,2.2963
5330,951-78-0,O=C1C=CN(C(=O)N1)C2OC(CO)C(O)C2,Training,0,0,88,0.55238272,104.55,52.9423,2.265898077,479.2779559,228.204,-1.8227
5331,951-80-4,n2c1ccccc1c(N)c3ccc(N)cc23,Training,1,1,78,0.441447263,64.93,68.0738,2.55225727,689.1378427,209.252,2.5524
5332,95186-19-9,OCCc1c(nc(N)n2ncnc12)c3ccccc3,Training,0,0,96,0.725692878,89.33,71.4202,2.308616927,707.6303631,255.281,0.9083
5333,95-19-2,OCCN1C(=NCC1)CCCCCCCCCCCCCCCCC,Training,0,0,148,0.309159981,35.83,110.5068,1.761430543,317.1490804,352.607,5.9543
5334,952-23-8,n1c3cc(N)ccc3(cc2ccc(N)cc12),Training,1,1,78,0.441447263,64.93,68.0738,2.43977214,632.1378427,209.252,2.5524
5335,952-97-6,O=[N+]([O-])c1ccc(cc1)Sc2ccccc2,Training,1,1,80,0.596527919,43.14,63.6614,2.143385024,482.131764,231.276,3.746
5336,95307-47-4,O=C(O)C4(C)(CCCC2(C)(C4(CCC13(CC(O)(C(=C)C1(O))CCC23)))),Training,0,1,134,0.643916766,77.76,90.2954,1.789584934,614.7601063,334.456,3.1258
5337,95-33-0,n2c1ccccc1sc2SNC3CCCCC3,Training,0,0,90,0.839941025,24.92,75.4857,1.637201975,455.8800488,264.419,4.2257
5338,95331-48-9,O=C(N(O)c4ccc1ccc2cccc3ccc4(c1c23))C,Training,1,1,102,0.318994297,40.54,85.0925,2.229050494,974.6408607,275.307,4.3261
5339,95389-75-6,[N-]=[N+]=Nc3nc2ccc1ccccc1c2n3C,Training,1,1,82,0.352308849,66.58,67.026,2.528842414,765.0076246,223.239,3.6683
5340,954-46-1,O=[N+]([O-])c3cc1ccccc1c2ccccc23,Training,1,1,82,0.356442354,43.14,68.1084,2.590696147,734.4562653,223.231,3.9012
5341,95-46-5,c1ccc(c(c1)C)Br,Training,0,0,42,0.562463558,0,38.879,3.134861511,160.4966295,171.037,2.75752
5342,95-47-6,c1ccc(c(c1)C)C,Training,0,0,42,0.475757685,0,35.916,3.134861511,156.1481139,106.168,2.30344
5343,95-48-7,Oc1ccccc1C,Training,0,0,42,0.535935436,20.23,32.8438,3.134861511,160.4966295,108.14,1.70062
5344,95-49-8,c1ccc(c(c1)C)Cl,Training,0,0,42,0.501501666,0,36.189,3.134861511,160.4966295,126.586,2.64842
5345,95-50-1,c1ccc(c(c1)Cl)Cl,Training,0,0,42,0.528586339,0,36.462,3.134861511,162.6383389,147.004,2.9934
5346,95-51-2,Nc1ccccc1Cl,Training,0,1,42,0.529786082,26.02,35.8644,3.134861511,164.6383389,127.574,1.9222
5347,95-54-5,Nc1ccccc1(N),Training,1,1,42,0.483927366,52.04,35.2668,3.134861511,162.6383389,108.144,0.851
5348,95-55-6,Oc1ccccc1(N),Training,1,1,42,0.384966756,46.25,32.5192,3.134861511,164.6383389,109.128,0.9744
5349,95-57-8,Oc1ccccc1Cl,Training,0,0,42,0.567107755,20.23,33.1168,3.134861511,164.6383389,128.558,2.0456
5350,95-63-6,c1cc(c(cc1C)C)C,Training,0,0,48,0.493392712,0,40.653,3.17167803,211.278337,120.195,2.61186
5351,95-64-7,Nc1ccc(c(c1)C)C,Training,1,1,48,0.520972632,26.02,40.3284,3.17167803,215.8076621,121.183,1.88564
5352,95-65-8,Oc1ccc(c(c1)C)C,Training,0,0,48,0.557704396,20.23,37.5808,3.17167803,215.8076621,122.167,2.00904
5353,95-68-1,Nc1ccc(cc1C)C,Training,1,1,48,0.520972632,26.02,40.3284,3.17167803,215.8076621,121.183,1.88564
5354,95741-56-3,c1ccc5c(c1)c(c4c3cccc2cccc(c23)c4c5C)C,Training,1,1,104,0.313978613,0,95.358,2.104237642,1000.830236,280.37,6.25724
5355,95741-57-4,c1ccc2cc3c(cc2(c1))c5cccc4cc(cc3c45)C,Training,1,1,98,0.324743274,0,90.621,2.015264497,1038.447412,266.343,5.94882
5356,957-52-8,c1ccc4c(c1)c2cccc3c2c4(ccc3CCl),Training,1,1,86,0.406120916,0,77.935,2.2345018,742.4121453,250.728,5.226
5357,95-77-2,Oc1ccc(c(c1)Cl)Cl,Training,0,0,48,0.622739722,20.23,38.1268,3.17167803,222.2978871,163.003,2.699
5358,95-78-3,Nc1cc(ccc1C)C,Training,1,1,48,0.520972632,26.02,40.3284,3.17167803,215.8076621,121.183,1.88564
5359,95791-46-1,c1ccc3c(c1)ccc4c2ccccc2c(cc34)Cl,Training,1,1,90,0.351405793,0,83.97,2.337122736,922.3919839,262.739,5.7996
5360,95-79-4,Nc1cc(ccc1C)Cl,Training,0,1,48,0.551296349,26.02,40.6014,3.17167803,220.1561776,141.601,2.23062
5361,958-09-8,OCC3OC(n2cnc1c(ncnc12)N)CC3(O),Training,0,1,96,0.628993303,119.31,61.355,1.985350028,571.6385353,251.246,-0.9508
5362,95-82-9,Nc1cc(ccc1Cl)Cl,Training,0,0,48,0.582518852,26.02,40.8744,3.17167803,222.2978871,162.019,2.5756
5363,95-83-0,Nc1ccc(cc1(N))Cl,Training,1,1,48,0.539786698,52.04,40.2768,3.17167803,222.2978871,142.589,1.5044
5364,95840-05-4,OC1C=CC2OC2(C1(O)),Training,1,0,50,0.32630833,52.99,29.8146,2.161883576,154.3819626,128.127,-0.9546
5365,95-84-1,Oc1ccc(cc1(N))C,Training,1,1,48,0.402975281,46.25,37.2562,3.17167803,220.1561776,123.155,1.28282
5366,95-85-2,Oc1ccc(cc1(N))Cl,Training,1,0,48,0.428424974,46.25,37.5292,3.17167803,224.2978871,143.573,1.6278
5367,95860-07-4,O=[N+]([O-])c1ccc(c(c1)NO)C,Training,0,0,64,0.520189277,75.4,43.2426,3.13430025,311.51984,168.152,1.70432
5368,95-87-4,Oc1cc(ccc1C)C,Training,0,0,48,0.557704396,20.23,37.5808,3.17167803,215.8076621,122.167,2.00904
5369,958-93-0,n1ccccc1N(Cc2ccsc2)CCN(C)C,Training,0,0,96,0.796791186,19.37,78.16,2.073203427,439.3273681,261.394,2.7113
5370,95896-78-9,n1cc(nc3c1cc(c2c3(nc(N)n2C))C)C,Training,1,1,86,0.634443914,69.62,67.6964,2.618676217,741.5606544,227.271,1.71554
5371,959-23-9,O=C(C=Cc1ccccc1)c2ccc(OC)cc2,Training,0,0,90,0.600695037,26.3,72.8005,2.094689904,539.0694606,238.286,3.5913
5372,95-93-2,c1c(c(cc(c1C)C)C)C,Training,0,0,54,0.511479678,0,45.39,3.282462907,196.2103774,134.222,2.92028
5373,959-33-1,O=C(C=Cc1ccc(OC)cc1)c2ccccc2,Training,0,0,90,0.600695037,26.3,72.8005,2.083521694,539.0694606,238.286,3.5913
5374,95-94-3,c1c(c(cc(c1Cl)Cl)Cl)Cl,Training,0,0,54,0.566615555,0,46.482,3.282462907,205.9198834,215.894,4.3002
5375,95969-40-7,[O-][N+]2(C)(CC=C(c1ccccc1)CC2),Training,0,0,74,0.491203057,23.06,58.3214,2.19057692,340.5991788,189.258,2.4181
5376,96014-36-7,O=[N+]([O-])c3c(N)ccc2[nH]c1ccccc1c23,Training,1,1,84,0.380510448,84.95,66.8715,2.60144805,745.9251824,227.223,2.8115
5377,96018-75-6,O=CN(O)c1cccc(c1)Cl,Training,0,0,58,0.418045611,40.54,41.7815,2.948050008,264.3724158,171.583,1.692
5378,961-11-5,O=P(OC(=CCl)c1cc(c(cc1Cl)Cl)Cl)(OC)OC,Training,0,0,106,0.386625451,44.76,78.0115,3.195069219,538.5763442,365.964,5.6015
5379,96-11-7,C(C(CBr)Br)Br,Training,1,1,38,0.682170428,0,40.303,2.754184786,25.21928095,280.785,2.5397
5380,96-17-3,O=CC(C)CC,Training,0,0,36,0.461801888,17.07,25.519,2.964900495,41.20310344,86.134,1.2314
5381,96-18-4,C(C(CCl)Cl)Cl,Training,1,1,38,0.524728274,0,31.081,2.754184786,25.21928095,147.432,2.0714
5382,96-23-1,OC(CCl)CCl,Training,1,1,38,0.547020437,20.23,27.4468,2.754184786,27.97416845,128.986,0.8249
5383,962-32-3,O2C3c5ccccc5(c1cc4ccccc4(cc1C23)),Training,1,1,90,0.525011144,12.53,75.951,1.900893111,818.7881607,244.293,4.6328
5384,962-58-3,O=P(Oc1nc(nc(c1)C)C(C)C)(OCC)OCC,Training,1,0,108,0.715372634,70.54,72.3445,2.990376565,455.0426471,288.284,3.46832
5385,96-26-4,O=C(CO)CO,Training,1,0,36,0.435385209,57.53,19.1786,2.988160882,44,90.078,-1.4599
5386,96287-03-5,n1cc(N)c(c2nc3c(cccn3(c12))C)C,Training,1,1,80,0.620347892,56.21,64.3794,2.602675362,696.8679006,212.256,2.08154
5387,96-29-7,ON=C(C)CC,Training,1,0,36,0.29113984,32.59,25.1865,3.218815056,58.56842503,87.122,1.2465
5388,96301-34-7,O=C1C=C(C)C4(C(=C1)CCC2C4(CCC3(C(=O)CCC23)(C)))(C),Training,0,0,118,0.669597799,34.14,86.24,1.752756641,625.6185022,298.426,4.2535
5389,96-31-1,O=C(NC)NC,Training,0,0,36,0.413272372,41.13,23.5154,2.988160882,46.7548875,88.11,-0.4548
5390,96-33-3,O=C(OC)C=C,Training,0,0,34,0.339628251,26.3,22.213,3.234390867,65.9483369,86.09,0.3454
5391,96-34-4,O=C(OC)CCl,Training,0,0,36,0.359061877,26.3,22.736,2.988160882,46.7548875,108.524,0.3982
5392,96346-61-1,O=C5C=C4C(=C3C(c1ccc(cc1)N(C)C)CC2(C)(C(CCC2(O)(CCCO))C3CC4))CC5,Training,0,0,178,0.652179732,60.77,132.3016,1.624647894,990.6242837,449.635,5.1557
5393,96-37-7,CC1CCCC1,Training,0,0,36,0.421791474,0,27.632,2.18410557,33.30296891,84.162,2.1965
5394,96383-86-7,Oc3ccc4ccc2c(ccc1c2(C=CC(O)C1(O)))c4(c3),Training,1,1,104,0.553649419,60.69,83.1194,2.115851559,895.7385189,278.307,3.1197
5395,963-89-3,n3c1ccc(cc1c(c4ccc2ccccc2c34)C)C,Training,1,1,96,0.313092943,12.89,86.229,2.280169153,967.2867569,257.336,5.15804
5396,96-45-7,N1C(NCC1)=S,Training,1,0,34,0.401783385,24.06,28.6034,2.367351851,63.1934494,102.162,-0.5359
5397,96-47-9,O1CCCC1C,Training,0,0,36,0.429917278,9.23,24.648,2.18410557,37.20310344,86.134,1.1853
5398,96-48-0,O=C1OCCC1,Training,0,0,34,0.396777661,26.3,20.193,2.367351851,59.9483369,86.09,0.3234
5399,96-50-4,n1ccsc1N,Training,1,1,32,0.521525333,38.91,26.5264,3.049648321,112.353618,100.146,0.7253
5400,96-54-8,c1ccn(c1)C,Training,0,0,32,0.439205775,4.93,25.413,3.049648321,107.4988651,81.118,1.0251
5401,965-52-6,O=C(NN=Cc1oc(cc1)[N+](=O)[O-])c2ccc(O)cc2,Training,1,1,102,0.499387662,117.97,68.5294,1.965421536,659.9872474,275.22,1.6573
5402,96563-01-8,O=C(O)C(N)CSC(F)(F)C(F)Cl,Training,0,0,78,0.706931694,63.32,43.7652,3.945055223,192.6183122,237.63,1.2587
5403,96563-06-3,c1ccc3c(c1)c2cc(c(cc2C3C)C)C,Training,1,0,80,0.600267934,0,68.869,2.338137994,564.246148,208.304,4.43564
5404,96563-07-4,c1ccc3c(c1)c2cc(ccc2C3C)C,Training,1,1,74,0.591273939,0,64.132,2.339996625,523.3115616,194.277,4.12722
5405,96563-08-5,c1ccc3c(c1)c2c(cccc2C3C)C,Training,1,1,74,0.591273939,0,64.132,2.392389847,523.3115616,194.277,4.12722
5406,96563-09-6,c1cc(cc3c1c2ccc(cc2C3C)C)C,Training,0,1,80,0.600267934,0,68.869,2.298259977,512.746148,208.304,4.43564
5407,96563-10-9,Fc2ccc3c1ccc(F)cc1C(c3(c2))C,Training,1,1,80,0.621622003,0,59.311,2.298259977,521.4431791,216.23,4.097
5408,96563-11-0,Fc2ccc3c1ccccc1C(c3(c2))C,Training,1,1,74,0.600732334,0,59.353,2.324785122,528.6119516,198.24,3.9579
5409,96614-59-4,O=C(O)CNC(=O)C(NC(=O)CCC(N)C(=O)O)CSC(=CCl)Cl,Training,1,1,136,0.319745627,158.82,89.6684,4.663445101,517.0216662,402.256,-0.1262
5410,96-64-0,O=P(F)(OC(C)C(C)(C)C)C,Training,0,0,68,0.612594899,26.3,44.6405,4.097767718,167.7696121,182.175,3.23
5411,96-67-3,O=[N+]([O-])c1cc(N)c(O)c(c1)S(=O)(=O)O,Training,0,0,82,0.216624243,143.76,48.9882,3.594753989,522.6688114,234.189,0.1293
5412,96687-77-3,O=C(O)C4N(C(=O)CCSSCCC(=O)N2C(C(=O)O)CSC2(c1ccccc1(O)))C(c3ccccc3(O))SC4,Training,0,0,214,0.210803469,155.68,157.3012,1.287717555,1169.214741,624.784,4.014
5413,96-69-5,Oc1cc(c(cc1C(C)(C)C)Sc2cc(c(O)cc2C)C(C)(C)C)C,Training,0,0,136,0.64688289,40.46,107.2106,2.537011223,725.6403482,358.547,6.46084
5414,96839-34-8,O=[N+]([O-])c1cccc(c1CO)[N+](=O)[O-],Training,0,1,74,0.575257872,106.51,45.6736,3.394040506,357.4165861,198.134,0.9953
5415,968-81-0,O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)C(=O)C,Training,0,0,120,0.830574333,92.34,82.1727,1.99835849,646.6249497,324.402,2.2098
5416,96910-70-2,O=CC23(C(=CC1CC(C)(C)CC1C3(C)(C2))CO),Training,1,1,94,0.588722244,37.3,66.3848,2.040707318,409.1448824,234.339,2.5664
5417,96910-71-3,O=CC2=CC1(O)(CC(C)(C)CC1C3(C)(CC23(C=O))),Training,1,1,98,0.759174423,54.37,66.8228,2.151897566,478.130386,248.322,1.8879
5418,96910-73-5,O=CC1=CC(C)C2CC(C)(C)CC2(O)(C=C1(C=O)),Training,1,0,98,0.760917122,54.37,68.9128,2.510958209,444.6550671,248.322,2.054
5419,96-91-3,O=[N+]([O-])c1cc(N)c(O)c(c1)[N+](=O)[O-],Training,1,0,74,0.312775517,132.53,45.828,3.427504478,416.1731577,199.122,0.7908
5420,96918-15-9,o1ccc2cc3ccc4cccc5ccc(c12)c3c45,Training,1,1,88,0.334384786,13.14,79.918,2.268526952,1036.963803,242.277,5.3302
5421,96918-17-1,O=[N+]([O-])c1oc2c(c1)cc3ccc4cccc5ccc2c3c45,Training,1,1,104,0.240544584,56.28,86.5724,2.106438684,1187.197829,287.274,5.2384
5422,96918-24-0,o1ccc2c1cc3ccc4cccc5ccc2c3c45,Training,1,1,88,0.334384786,13.14,79.918,2.268526952,1036.963803,242.277,5.3302
5423,96918-27-3,O=[N+]([O-])c1oc2cc3ccc4cccc5ccc(c2(c1))c3c45,Training,1,1,104,0.240544584,56.28,86.5724,2.106438684,1187.197829,287.274,5.2384
5424,96-98-0,O=C(O)c1ccc(c(c1)[N+](=O)[O-])C,Training,1,1,68,0.554581167,80.44,44.7927,3.267052212,372.406818,181.147,1.60142
5425,96-99-1,O=C(O)c1ccc(c(c1)[N+](=O)[O-])Cl,Training,1,1,68,0.585764652,80.44,45.0657,3.267052212,376.7553336,201.565,1.9464
5426,97-00-7,O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])Cl,Training,1,1,68,0.543108081,86.28,44.7608,3.267052212,378.897043,202.553,2.1564
5427,97-02-9,O=[N+]([O-])c1ccc(N)c(c1)[N+](=O)[O-],Training,1,1,68,0.418401952,112.3,44.1632,3.267052212,376.1421555,183.123,1.0852
5428,97055-37-3,O=C(O)C(=C(C(Cl)Cl)C(Cl)Cl)Cl,Training,1,1,70,0.632659424,37.3,51.5028,4.940456914,199.884119,272.342,3.1713
5429,97055-38-4,O=C1OC(OC)C(=C1Cl)C(Cl)Cl,Training,1,1,68,0.537031317,35.53,45.262,2.947388104,236.1928095,231.462,1.8123
5430,97136-66-8,Nc1ccc(cc1)C=Cc2ccc(cc2)C,Training,1,1,80,0.591338512,26.02,70.9614,2.145171927,430.3483305,209.292,3.74762
5431,97166-13-7,CC(C(CBr)Br)Cl,Training,1,1,44,0.661124635,0,41.824,3.144208207,46.95445336,250.361,2.7721
5432,97-18-7,Oc1c(cc(cc1Sc2cc(cc(c2(O))Cl)Cl)Cl)Cl,Training,0,0,100,0.70792132,40.46,80.3766,2.472920226,590.6118892,356.057,5.8626
5433,97-23-4,Oc1ccc(cc1Cc2cc(ccc2(O))Cl)Cl,Training,1,0,88,0.864712718,40.46,69.0396,2.370227579,503.6108804,269.127,3.9954
5434,97-24-5,Oc1ccc(cc1Sc2cc(ccc2(O))Cl)Cl,Training,0,0,88,0.850506118,40.46,70.3566,2.370227579,508.6970467,287.167,4.5558
5435,97-32-5,O=C(Nc1ccccc1)c2ccc(OC)c(c2)[N+](=O)[O-],Training,1,1,102,0.684993434,81.47,74.0436,2.265688159,640.8770925,272.26,2.8557
5436,97389-17-8,n2cc(nc3cc(c1c(nc(N)n1C)c23)C)C,Training,1,1,86,0.634443914,69.62,67.6964,2.59730053,741.5606544,227.271,1.71554
5437,97-41-6,O=C(OCC)C1C(C=C(C)C)C1(C)(C),Training,0,0,80,0.512237484,26.3,56.825,2.658853025,259.4952945,196.29,2.7879
5438,97-42-7,O=C(OC1C(=CCC(C(=C)C)C1)C)C,Training,0,0,78,0.498826181,26.3,56.849,2.662549846,276.0463166,194.274,2.8505
5439,97461-39-7,O=C(OC(C)(C)C)C=Cc1oc(cc1)[N+](=O)[O-],Training,1,1,92,0.350064594,82.58,60.2414,2.641328364,452.6720016,239.227,2.5427
5440,97461-41-1,O=C(C=Cc1oc(cc1)[N+](=O)[O-])NCC(C)(C)C,Training,1,1,98,0.506055874,85.38,66.8611,2.526396418,468.667115,252.27,2.3633
5441,97461-42-2,O=C(C=Cc1oc(cc1)[N+](=O)[O-])NCCCCC,Training,1,1,98,0.349431158,85.38,66.9311,2.377773757,437.0407394,252.27,2.5074
5442,97461-43-3,O=C(OC)C(=Cc1oc(cc1)[N+](=O)[O-])C,Training,1,1,80,0.328996123,82.58,51.0294,2.888405331,417.8921238,211.173,1.7641
5443,97467-07-7,c1ccc(cc1)C2=CC=[N+](C)CC2,Training,1,0,66,0.571162994,3.01,56.1514,2.286487453,346.647043,172.251,2.1868
5444,97483-08-4,O=P(Oc1c(cc(cc1Cl)C)Cl)(OC)OC,Training,0,1,90,0.781694069,44.76,63.4515,3.108550682,404.5123164,285.063,4.08152
5445,97509-27-8,O=[N+]([O-])c2c3ccccc3(cc1c2(C=CC(O)C1(O))),Training,1,1,96,0.605401759,83.6,70.603,2.432521526,707.9033363,257.245,2.1691
5446,97509-29-0,O=[N+]([O-])c2c3ccccc3(cc1C=CC(O)C(O)c12),Training,0,1,96,0.605401759,83.6,70.603,2.44661036,707.9033363,257.245,2.1691
5447,97-52-9,O=[N+]([O-])c1ccc(N)c(OC)c1,Training,1,1,64,0.408306999,78.39,44.0608,3.13430025,311.51984,168.152,1.1856
5448,97-53-0,Oc1ccc(cc1(OC))CC=C,Training,0,0,64,0.693279663,29.46,48.5598,2.959559547,279.1671103,164.204,2.1293
5449,97534-21-9,O=C(Nc1ccccc1)C2C(=O)NC(NC2(=O))=S,Training,0,0,92,0.507984362,87.3,67.4451,2.113806079,509.5947922,263.278,-0.2278
5450,97-54-1,Oc1ccc(C=CC)cc1(OC),Training,0,0,64,0.726992658,29.46,49.3668,3.045828965,289.8900955,164.204,2.4339
5451,97546-74-2,O=C(NC(CO)C(O)CO)C1CC([N+](=O)C1(C)(C))(C)C,Training,0,0,116,0.493998961,109.87,72.0015,2.852123838,394.2227541,289.352,-0.8273
5452,97-56-3,N(=Nc1ccccc1C)c2ccc(N)c(c2)C,Training,1,1,86,0.600805069,50.74,70.9464,2.262725897,559.1438224,225.295,4.30104
5453,97576-08-4,O=[N+]([O-])c1ccc2ccc4c5C=CC(O)C(O)c5(cc3ccc1c2c34),Training,1,1,122,0.314543954,83.6,96.801,2.016178267,1211.089997,331.327,3.9133
5454,97606-15-0,c2c3c1cscc1C4NC4(c3(cs2)),Training,1,1,64,0.655484942,21.94,56.2497,2.130283862,438.3360162,205.307,3.1756
5455,97629-28-2,O=[N+]([O-])c1cc(N)c(c(c1(N))C)C,Training,1,1,70,0.388308958,95.18,51.3952,3.497381361,374.1421555,181.195,1.37604
5456,97629-64-6,O=[N+]([O-])c1c(N)cc(c(N)c1C)C,Training,0,1,70,0.388308958,95.18,51.3952,3.528354265,374.1421555,181.195,1.37604
5457,97-63-2,O=C(OCC)C(=C)C,Training,0,0,46,0.397005598,26.3,31.447,3.490453067,105.0961628,114.144,1.1256
5458,97672-08-7,N#CCc2cn(N=O)c1ccccc12,Training,1,0,68,0.673368829,58.15,52.448,2.740384424,521.6368995,185.186,2.23688
5459,97747-88-1,O=C5C=C4C(=C3C(c1ccc(cc1)N(C)C)CC2(C)(C(CCC2(O)(C=CCO))C3CC4))CC5,Training,0,0,176,0.642622023,60.77,132.2076,1.648116266,1033.451637,447.619,4.9317
5460,97-77-8,C(N(CC)CC)(=S)SSC(N(CC)CC)=S,Training,0,1,94,0.57313489,6.48,86.22,4.041784406,200.8589191,296.552,3.6212
5461,97851-13-3,O=[N+]([O-])c1cc(ccc1(O))c2cccc(c2(O))[N+](=O)[O-],Training,0,1,102,0.654692496,126.74,68.5164,2.63305105,713.0888897,276.204,2.5812
5462,97851-14-4,O=[N+]([O-])c1cccc(c1)c2ccc(O)c(c2)[N+](=O)[O-],Training,1,0,96,0.673965442,106.51,66.8516,2.52903923,668.9193607,260.205,2.8756
5463,97-86-9,O=C(OCC(C)C)C(=C)C,Training,0,0,58,0.44307724,26.3,40.611,3.502986511,136.1930176,142.198,1.7617
5464,97-88-1,O=C(OCCCC)C(=C)C,Training,0,0,58,0.340246132,26.3,40.681,3.312469478,127.2192809,142.198,1.9058
5465,97-90-5,O=C(OCCOC(=O)C(=C)C)C(=C)C,Training,0,0,78,0.378467126,52.6,51.546,3.571887517,237.2955636,198.218,1.225
5466,97919-22-7,O=S(=O)(Nc1nc2cccc(c2(nc1))Cl)c3ccc(N)cc3,Training,0,0,112,0.717438918,97.97,86.2109,1.966553535,942.7189948,334.788,2.6662
5467,97931-39-0,O=[N+]([O-])c3c5ccccc5(c2ccc1cccc4c1c2c3CC4),Training,1,1,110,0.276876251,43.14,93.0224,2.183434943,1144.824478,299.329,5.153
5468,97931-40-3,O=[N+]([O-])c4c1ccc2cccc3ccc(c1c23)c5c4C(O)CCC5,Training,0,1,118,0.309577321,63.37,94.6982,2.121826401,1116.61435,317.344,4.8619
5469,97975-05-8,O=C1NC(=O)N(C=C1CCCCl)C2OC(CO)C(O)C2,Training,0,0,112,0.627027609,104.55,71.9833,2.277500817,569.7014888,304.73,-0.6513
5470,97-99-4,OCC1OCCC1,Training,0,0,42,0.510634486,29.46,26.0598,2.139963319,48.04184398,102.133,0.1577
5471,98-00-0,OCc1occc1,Training,0,0,38,0.562462028,33.37,24.6308,2.762608341,120.6360944,98.101,0.7719
5472,98-01-1,O=Cc1occc1,Training,1,0,36,0.489695019,30.21,24.0955,2.962094526,141.1235805,96.085,1.0921
5473,98025-31-1,O=C(O)C(N)CSC(=C(Cl)Cl)Cl,Training,1,1,70,0.800691885,63.32,52.6542,3.846350305,204.8700133,250.534,1.9745
5474,98033-21-7,Oc3ccc4ccc2ccc1c(ccn1C)c2c4(c3),Training,1,1,92,0.462986285,25.16,79.5958,2.353186774,934.1144172,247.297,4.1903
5475,98033-22-8,Oc2ccc3ccc1ccc4c(c1c3(c2))CCN4C,Training,1,1,94,0.614122321,23.47,80.0928,2.221575081,807.0708385,249.313,3.6909
5476,98033-23-9,Oc2ccc3ccc1ccc(cc1c3(c2))NC,Training,1,0,84,0.615810252,32.26,72.6655,2.466699818,703.6757074,223.275,3.7403
5477,98033-24-0,Oc3ccc4ccc2ccc1nc(oc1c2c4(c3))C,Training,1,0,92,0.476091674,46.26,75.4228,2.347012117,937.6012855,249.269,4.14822
5478,98033-25-1,Oc3ccc4ccc2ccc1c(nc(n1C)C)c2c4(c3),Training,1,1,98,0.488074035,38.05,82.1278,2.346428728,982.701712,262.312,3.89372
5479,98033-26-2,Oc3ccc4ccc2ccc1[nH]c(nc1c2c4(c3))C,Training,1,1,92,0.46379197,48.91,77.5075,2.347012117,937.6012855,248.285,3.88332
5480,98046-72-1,ONc3cnc1c(nc2c(cccn12)C)c3C,Training,1,1,86,0.627215577,62.45,65.3762,2.511622875,717.1659201,228.255,2.30044
